Lone_Wolf_PR_ID,PR_Link,Repo_URL,AI_Agent,Evidence_Human_User,Activity_Gap_Days
3127778805,https://github.com/DaveSkender/Stock.Indicators/pull/1362,https://api.github.com/repos/DaveSkender/Stock.Indicators,Copilot,DaveSkender,3
3088752590,https://github.com/elsa-workflows/elsa-core/pull/6687,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,6
3089196599,https://github.com/elsa-workflows/elsa-core/pull/6689,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,6
3089202205,https://github.com/elsa-workflows/elsa-core/pull/6690,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,6
3139330916,https://github.com/elsa-workflows/elsa-core/pull/6730,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,sfmskywalker,1
3228495708,https://github.com/elsa-workflows/elsa-core/pull/6791,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,sfmskywalker,31
3088414682,https://github.com/elsa-workflows/elsa-core/pull/6676,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,7
3088416674,https://github.com/elsa-workflows/elsa-core/pull/6678,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,7
3088417294,https://github.com/elsa-workflows/elsa-core/pull/6679,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,7
3088417650,https://github.com/elsa-workflows/elsa-core/pull/6680,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,7
3088420379,https://github.com/elsa-workflows/elsa-core/pull/6681,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,7
3088422736,https://github.com/elsa-workflows/elsa-core/pull/6682,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,7
3088440403,https://github.com/elsa-workflows/elsa-core/pull/6683,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,7
3088441203,https://github.com/elsa-workflows/elsa-core/pull/6684,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,7
3074586404,https://github.com/elsa-workflows/elsa-core/pull/6655,https://api.github.com/repos/elsa-workflows/elsa-core,OpenAI_Codex,MaxBrooks114,11
3074653379,https://github.com/elsa-workflows/elsa-core/pull/6658,https://api.github.com/repos/elsa-workflows/elsa-core,OpenAI_Codex,MaxBrooks114,11
3232013207,https://github.com/elsa-workflows/elsa-core/pull/6794,https://api.github.com/repos/elsa-workflows/elsa-core,OpenAI_Codex,sfmskywalker,32
3074587404,https://github.com/elsa-workflows/elsa-core/pull/6656,https://api.github.com/repos/elsa-workflows/elsa-core,OpenAI_Codex,MaxBrooks114,11
3074588105,https://github.com/elsa-workflows/elsa-core/pull/6657,https://api.github.com/repos/elsa-workflows/elsa-core,OpenAI_Codex,MaxBrooks114,11
3082785140,https://github.com/elsa-workflows/elsa-core/pull/6669,https://api.github.com/repos/elsa-workflows/elsa-core,OpenAI_Codex,MaxBrooks114,9
3074585419,https://github.com/elsa-workflows/elsa-core/pull/6654,https://api.github.com/repos/elsa-workflows/elsa-core,OpenAI_Codex,MaxBrooks114,11
3074885425,https://github.com/elsa-workflows/elsa-core/pull/6660,https://api.github.com/repos/elsa-workflows/elsa-core,OpenAI_Codex,MaxBrooks114,11
3074741932,https://github.com/elsa-workflows/elsa-core/pull/6659,https://api.github.com/repos/elsa-workflows/elsa-core,OpenAI_Codex,MaxBrooks114,11
3192291444,https://github.com/oss-apps/split-pro/pull/262,https://api.github.com/repos/oss-apps/split-pro,Copilot,brunobeeee,54
3079730422,https://github.com/oss-apps/split-pro/pull/224,https://api.github.com/repos/oss-apps/split-pro,OpenAI_Codex,brunobeeee,12
3090696772,https://github.com/bennycode/trading-signals/pull/808,https://api.github.com/repos/bennycode/trading-signals,Copilot,dependabot[bot],55
3084294411,https://github.com/microsoft/playwright-mcp/pull/464,https://api.github.com/repos/microsoft/playwright-mcp,Copilot,Skn0tt,0
3162500791,https://github.com/microsoft/playwright-mcp/pull/577,https://api.github.com/repos/microsoft/playwright-mcp,Copilot,Skn0tt,28
3244738134,https://github.com/microsoft/playwright-mcp/pull/719,https://api.github.com/repos/microsoft/playwright-mcp,Copilot,Skn0tt,57
3101113699,https://github.com/Azure/azure-sdk-for-rust/pull/2646,https://api.github.com/repos/Azure/azure-sdk-for-rust,Copilot,chlowell,6
3253618528,https://github.com/Azure/azure-sdk-for-rust/pull/2806,https://api.github.com/repos/Azure/azure-sdk-for-rust,Copilot,chlowell,60
3101584101,https://github.com/Azure/azure-sdk-for-rust/pull/2651,https://api.github.com/repos/Azure/azure-sdk-for-rust,Copilot,chlowell,7
3095407335,https://github.com/Azure/azure-functions-core-tools/pull/4444,https://api.github.com/repos/Azure/azure-functions-core-tools,Copilot,liliankasem,0
3074847534,https://github.com/HotCakeX/Harden-Windows-Security/pull/745,https://api.github.com/repos/HotCakeX/Harden-Windows-Security,Copilot,HotCakeX,53
3077591311,https://github.com/MikePopoloski/slang/pull/1361,https://api.github.com/repos/MikePopoloski/slang,Copilot,inigo-easics,7
3109986701,https://github.com/MikePopoloski/slang/pull/1389,https://api.github.com/repos/MikePopoloski/slang,Copilot,inigo-easics,20
3166072075,https://github.com/Giorgi/DuckDB.NET/pull/281,https://api.github.com/repos/Giorgi/DuckDB.NET,Copilot,teo-tsirpanis,27
3074763951,https://github.com/microsoft/graphrag/pull/1939,https://api.github.com/repos/microsoft/graphrag,Copilot,natoverse,55
3075628660,https://github.com/lutzroeder/netron/pull/1459,https://api.github.com/repos/lutzroeder/netron,Copilot,gkrivor,11
3078523741,https://github.com/lutzroeder/netron/pull/1460,https://api.github.com/repos/lutzroeder/netron,Copilot,gkrivor,10
3241550311,https://github.com/lutzroeder/netron/pull/1479,https://api.github.com/repos/lutzroeder/netron,Copilot,gkrivor,48
3074784299,https://github.com/lukemurraynz/awesome-azure-architecture/pull/48,https://api.github.com/repos/lukemurraynz/awesome-azure-architecture,Copilot,lukemurraynz,83
3081239282,https://github.com/lukemurraynz/awesome-azure-architecture/pull/50,https://api.github.com/repos/lukemurraynz/awesome-azure-architecture,Copilot,lukemurraynz,86
3118735492,https://github.com/a16z/halmos/pull/533,https://api.github.com/repos/a16z/halmos,Copilot,daejunpark,26
3150510293,https://github.com/a16z/halmos/pull/544,https://api.github.com/repos/a16z/halmos,Copilot,daejunpark,38
3259095271,https://github.com/tonybaloney/CSnakes/pull/591,https://api.github.com/repos/tonybaloney/CSnakes,Copilot,atifaziz,86
3112701610,https://github.com/akto-api-security/akto/pull/2620,https://api.github.com/repos/akto-api-security/akto,Copilot,Ark2307,8
3112886848,https://github.com/akto-api-security/akto/pull/2624,https://api.github.com/repos/akto-api-security/akto,Copilot,Ark2307,8
3147110986,https://github.com/akto-api-security/akto/pull/2674,https://api.github.com/repos/akto-api-security/akto,Copilot,Ark2307,20
3139661974,https://github.com/microsoft/vscode-docs/pull/8463,https://api.github.com/repos/microsoft/vscode-docs,Copilot,Coty2025,51
3139788994,https://github.com/microsoft/vscode-vsce/pull/1166,https://api.github.com/repos/microsoft/vscode-vsce,Copilot,isidorn,78
3169700396,https://github.com/microsoft/vscode-vsce/pull/1172,https://api.github.com/repos/microsoft/vscode-vsce,Copilot,isidorn,89
3140230033,https://github.com/doggy8088/github-copilot-configs/pull/21,https://api.github.com/repos/doggy8088/github-copilot-configs,Copilot,doggy8088,62
3140275028,https://github.com/doggy8088/github-copilot-configs/pull/23,https://api.github.com/repos/doggy8088/github-copilot-configs,Copilot,doggy8088,62
3129441875,https://github.com/doggy8088/github-copilot-configs/pull/17,https://api.github.com/repos/doggy8088/github-copilot-configs,Copilot,doggy8088,59
3129660668,https://github.com/doggy8088/github-copilot-configs/pull/18,https://api.github.com/repos/doggy8088/github-copilot-configs,Copilot,doggy8088,59
3220023158,https://github.com/doggy8088/github-copilot-configs/pull/26,https://api.github.com/repos/doggy8088/github-copilot-configs,Copilot,doggy8088,90
3238729558,https://github.com/microsoft/vstest/pull/15230,https://api.github.com/repos/microsoft/vstest,Copilot,dotnet-maestro[bot],27
3203960604,https://github.com/kohya-ss/sd-scripts/pull/2143,https://api.github.com/repos/kohya-ss/sd-scripts,Copilot,Disty0,21
3070377672,https://github.com/kohya-ss/sd-scripts/pull/2086,https://api.github.com/repos/kohya-ss/sd-scripts,OpenAI_Codex,Disty0,28
3144478740,https://github.com/microsoft/PowerToys/pull/40036,https://api.github.com/repos/microsoft/PowerToys,Copilot,vanzue,6
3098406026,https://github.com/microsoft/qsharp/pull/2468,https://api.github.com/repos/microsoft/qsharp,Copilot,minestarks,9
3098502727,https://github.com/github/github-mcp-server/pull/450,https://api.github.com/repos/github/github-mcp-server,Copilot,dependabot[bot],44
3226292933,https://github.com/github/github-mcp-server/pull/677,https://api.github.com/repos/github/github-mcp-server,Copilot,dependabot[bot],89
3223165838,https://github.com/github/github-mcp-server/pull/668,https://api.github.com/repos/github/github-mcp-server,Copilot,dependabot[bot],87
3222675795,https://github.com/github/github-mcp-server/pull/665,https://api.github.com/repos/github/github-mcp-server,Copilot,dependabot[bot],87
3223018023,https://github.com/github/github-mcp-server/pull/667,https://api.github.com/repos/github/github-mcp-server,Copilot,dependabot[bot],87
3079568440,https://github.com/dotnet/docfx/pull/10674,https://api.github.com/repos/dotnet/docfx,Copilot,frarees,15
3092892072,https://github.com/dotnet/docfx/pull/10684,https://api.github.com/repos/dotnet/docfx,Copilot,frarees,9
3092893314,https://github.com/dotnet/docfx/pull/10685,https://api.github.com/repos/dotnet/docfx,Copilot,frarees,9
3230595231,https://github.com/rqlite/rqlite/pull/2166,https://api.github.com/repos/rqlite/rqlite,Copilot,otoolep,18
3225499913,https://github.com/rqlite/rqlite/pull/2159,https://api.github.com/repos/rqlite/rqlite,Copilot,otoolep,15
3155405606,https://github.com/rqlite/rqlite/pull/2116,https://api.github.com/repos/rqlite/rqlite,Copilot,otoolep,4
3252786326,https://github.com/rqlite/rqlite/pull/2176,https://api.github.com/repos/rqlite/rqlite,Copilot,otoolep,25
3154967531,https://github.com/rqlite/rqlite/pull/2112,https://api.github.com/repos/rqlite/rqlite,Copilot,otoolep,4
3201030081,https://github.com/rqlite/rqlite/pull/2141,https://api.github.com/repos/rqlite/rqlite,Copilot,otoolep,6
3105060307,https://github.com/wvlet/airframe/pull/3943,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3104609654,https://github.com/wvlet/airframe/pull/3930,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3104613438,https://github.com/wvlet/airframe/pull/3931,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3104617640,https://github.com/wvlet/airframe/pull/3932,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3104618566,https://github.com/wvlet/airframe/pull/3933,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3104619100,https://github.com/wvlet/airframe/pull/3934,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3104620306,https://github.com/wvlet/airframe/pull/3935,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3104622698,https://github.com/wvlet/airframe/pull/3937,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3104623370,https://github.com/wvlet/airframe/pull/3938,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3104924529,https://github.com/wvlet/airframe/pull/3941,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3111277015,https://github.com/wvlet/airframe/pull/3950,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,6
3111561745,https://github.com/wvlet/airframe/pull/3952,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,6
3111568498,https://github.com/wvlet/airframe/pull/3954,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,6
3111576794,https://github.com/wvlet/airframe/pull/3955,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,6
3105625889,https://github.com/wvlet/airframe/pull/3945,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3105630972,https://github.com/wvlet/airframe/pull/3947,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3131512627,https://github.com/microsoft/retina/pull/1673,https://api.github.com/repos/microsoft/retina,Copilot,dependabot[bot],14
3143664425,https://github.com/microsoft/retina/pull/1682,https://api.github.com/repos/microsoft/retina,Copilot,dependabot[bot],17
3090626401,https://github.com/microsoft/retina/pull/1624,https://api.github.com/repos/microsoft/retina,Copilot,dependabot[bot],1
3196423523,https://github.com/microsoft/retina/pull/1731,https://api.github.com/repos/microsoft/retina,Copilot,dependabot[bot],37
3086491233,https://github.com/github/docs/pull/38496,https://api.github.com/repos/github/docs,Copilot,docs-bot,2
3146327522,https://github.com/microsoft/onnxruntime/pull/25061,https://api.github.com/repos/microsoft/onnxruntime,Copilot,ThomasXilinx,6
3146327924,https://github.com/microsoft/onnxruntime/pull/25063,https://api.github.com/repos/microsoft/onnxruntime,Copilot,ThomasXilinx,6
3146328365,https://github.com/microsoft/onnxruntime/pull/25065,https://api.github.com/repos/microsoft/onnxruntime,Copilot,ThomasXilinx,6
3146329050,https://github.com/microsoft/onnxruntime/pull/25066,https://api.github.com/repos/microsoft/onnxruntime,Copilot,ThomasXilinx,6
3146329143,https://github.com/microsoft/onnxruntime/pull/25067,https://api.github.com/repos/microsoft/onnxruntime,Copilot,ThomasXilinx,6
3146843488,https://github.com/microsoft/onnxruntime/pull/25069,https://api.github.com/repos/microsoft/onnxruntime,Copilot,ThomasXilinx,6
3130759153,https://github.com/microsoft/onnxruntime/pull/24998,https://api.github.com/repos/microsoft/onnxruntime,Copilot,quic-calvnguy,4
3125530261,https://github.com/microsoft/onnxruntime/pull/24974,https://api.github.com/repos/microsoft/onnxruntime,Copilot,quic-calvnguy,1
3122690255,https://github.com/microsoft/onnxruntime/pull/24967,https://api.github.com/repos/microsoft/onnxruntime,Copilot,quic-calvnguy,0
3126061276,https://github.com/microsoft/onnxruntime/pull/24981,https://api.github.com/repos/microsoft/onnxruntime,Copilot,quic-calvnguy,1
3140918701,https://github.com/microsoft/onnxruntime/pull/25040,https://api.github.com/repos/microsoft/onnxruntime,Copilot,quic-calvnguy,7
3100727148,https://github.com/Azure/review-checklists/pull/1034,https://api.github.com/repos/Azure/review-checklists,Copilot,MikeBazMSFT,30
3101243147,https://github.com/microsoft/sbom-tool/pull/1094,https://api.github.com/repos/microsoft/sbom-tool,Copilot,pragnya17,90
3101156009,https://github.com/FidelusAleksander/ghcertified/pull/345,https://api.github.com/repos/FidelusAleksander/ghcertified,Copilot,dependabot[bot],17
3214930915,https://github.com/FidelusAleksander/ghcertified/pull/363,https://api.github.com/repos/FidelusAleksander/ghcertified,Copilot,dependabot[bot],58
3134282916,https://github.com/FidelusAleksander/ghcertified/pull/357,https://api.github.com/repos/FidelusAleksander/ghcertified,Copilot,dependabot[bot],29
3094093175,https://github.com/Azure/azure-cosmos-dotnet-v3/pull/5217,https://api.github.com/repos/Azure/azure-cosmos-dotnet-v3,Copilot,kundadebdatta,18
3237703446,https://github.com/Azure/azure-cosmos-dotnet-v3/pull/5295,https://api.github.com/repos/Azure/azure-cosmos-dotnet-v3,Copilot,kundadebdatta,33
3237706650,https://github.com/Azure/azure-cosmos-dotnet-v3/pull/5297,https://api.github.com/repos/Azure/azure-cosmos-dotnet-v3,Copilot,kundadebdatta,33
3153675861,https://github.com/spcl/dace/pull/2053,https://api.github.com/repos/spcl/dace,Copilot,romanc,1
3130866014,https://github.com/spcl/dace/pull/2035,https://api.github.com/repos/spcl/dace,Copilot,romanc,9
3163837639,https://github.com/dotnet/macios/pull/23112,https://api.github.com/repos/dotnet/macios,Copilot,mandel-macaque,6
3144072008,https://github.com/dotnet/orleans/pull/9573,https://api.github.com/repos/dotnet/orleans,Copilot,ledjon-behluli,40
3079016065,https://github.com/dotnet/orleans/pull/9510,https://api.github.com/repos/dotnet/orleans,Copilot,ledjon-behluli,17
3172715399,https://github.com/onnx/onnx/pull/7080,https://api.github.com/repos/onnx/onnx,Copilot,andife,11
3134927053,https://github.com/microsoft/azure-pipelines-tasks/pull/21077,https://api.github.com/repos/microsoft/azure-pipelines-tasks,Copilot,PhilipsonJoseph,6
3172671566,https://github.com/microsoft/azure-pipelines-tasks/pull/21106,https://api.github.com/repos/microsoft/azure-pipelines-tasks,Copilot,PhilipsonJoseph,8
3074946943,https://github.com/microsoft/azure-pipelines-tasks/pull/21034,https://api.github.com/repos/microsoft/azure-pipelines-tasks,Copilot,PhilipsonJoseph,28
3083256649,https://github.com/microsoft/azure-pipelines-tasks/pull/21044,https://api.github.com/repos/microsoft/azure-pipelines-tasks,Copilot,PhilipsonJoseph,26
3077326559,https://github.com/dotnet/yarp/pull/2854,https://api.github.com/repos/dotnet/yarp,Copilot,dotnet-maestro[bot],27
3074805723,https://github.com/dotnet/dotnet/pull/624,https://api.github.com/repos/dotnet/dotnet,Copilot,dotnet-maestro[bot],4
3076280625,https://github.com/dotnet/dotnet/pull/645,https://api.github.com/repos/dotnet/dotnet,Copilot,akoeplinger,4
3074902252,https://github.com/dotnet/dotnet/pull/626,https://api.github.com/repos/dotnet/dotnet,Copilot,dotnet-maestro[bot],4
3165285804,https://github.com/xtermjs/xterm.js/pull/5360,https://api.github.com/repos/xtermjs/xterm.js,Copilot,Tyriar,3
3165286164,https://github.com/xtermjs/xterm.js/pull/5361,https://api.github.com/repos/xtermjs/xterm.js,Copilot,Tyriar,3
3165289823,https://github.com/xtermjs/xterm.js/pull/5363,https://api.github.com/repos/xtermjs/xterm.js,Copilot,Tyriar,3
3100297109,https://github.com/xtermjs/xterm.js/pull/5346,https://api.github.com/repos/xtermjs/xterm.js,Copilot,Tyriar,21
3153881730,https://github.com/alexpfau/calendar-card-pro/pull/254,https://api.github.com/repos/alexpfau/calendar-card-pro,Copilot,kyutov,11
3255341292,https://github.com/risingwavelabs/risingwave/pull/22706,https://api.github.com/repos/risingwavelabs/risingwave,Copilot,kwannoel,35
3237929957,https://github.com/risingwavelabs/risingwave/pull/22638,https://api.github.com/repos/risingwavelabs/risingwave,Copilot,kwannoel,29
3237932553,https://github.com/risingwavelabs/risingwave/pull/22639,https://api.github.com/repos/risingwavelabs/risingwave,Copilot,kwannoel,29
3255623809,https://github.com/risingwavelabs/risingwave/pull/22710,https://api.github.com/repos/risingwavelabs/risingwave,Copilot,kwannoel,36
3113874849,https://github.com/risingwavelabs/risingwave/pull/22088,https://api.github.com/repos/risingwavelabs/risingwave,Cursor,github-actions[bot],12
3218045596,https://github.com/risingwavelabs/risingwave/pull/22554,https://api.github.com/repos/risingwavelabs/risingwave,Cursor,kwannoel,22
3110783954,https://github.com/microsoft/fluentui-blazor/pull/3858,https://api.github.com/repos/microsoft/fluentui-blazor,Copilot,vnbaaij,6
3134962245,https://github.com/microsoft/vcpkg/pull/45926,https://api.github.com/repos/microsoft/vcpkg,Copilot,toge,3
3087132573,https://github.com/huggingface/huggingface_hub/pull/3109,https://api.github.com/repos/huggingface/huggingface_hub,Copilot,hanouticelina,23
3147840719,https://github.com/keepassxreboot/keepassxc/pull/12204,https://api.github.com/repos/keepassxreboot/keepassxc,Copilot,mgziminsky,7
3147845120,https://github.com/keepassxreboot/keepassxc/pull/12206,https://api.github.com/repos/keepassxreboot/keepassxc,Copilot,mgziminsky,7
3186409464,https://github.com/keepassxreboot/keepassxc/pull/12245,https://api.github.com/repos/keepassxreboot/keepassxc,Copilot,mgziminsky,21
3163186785,https://github.com/estruyf/vscode-front-matter/pull/960,https://api.github.com/repos/estruyf/vscode-front-matter,Copilot,dependabot[bot],15
3143449861,https://github.com/estruyf/vscode-front-matter/pull/955,https://api.github.com/repos/estruyf/vscode-front-matter,Copilot,dependabot[bot],8
3143541016,https://github.com/estruyf/vscode-front-matter/pull/956,https://api.github.com/repos/estruyf/vscode-front-matter,Copilot,dependabot[bot],8
3197334186,https://github.com/microsoft/ebpf-for-windows/pull/4491,https://api.github.com/repos/microsoft/ebpf-for-windows,Copilot,dependabot[bot],90
3163642045,https://github.com/microsoft/ebpf-for-windows/pull/4462,https://api.github.com/repos/microsoft/ebpf-for-windows,Copilot,dependabot[bot],78
3172681970,https://github.com/microsoft/azure-pipelines-agent/pull/5252,https://api.github.com/repos/microsoft/azure-pipelines-agent,Copilot,Copilot,1
3172683435,https://github.com/microsoft/azure-pipelines-agent/pull/5253,https://api.github.com/repos/microsoft/azure-pipelines-agent,Copilot,Copilot,0
3172683718,https://github.com/microsoft/azure-pipelines-agent/pull/5254,https://api.github.com/repos/microsoft/azure-pipelines-agent,Copilot,Copilot,0
3083273308,https://github.com/microsoft/azure-pipelines-agent/pull/5223,https://api.github.com/repos/microsoft/azure-pipelines-agent,Copilot,raujaiswal,4
3117569956,https://github.com/microsoft/azure-pipelines-agent/pull/5237,https://api.github.com/repos/microsoft/azure-pipelines-agent,Copilot,dassayantan24,5
3136021326,https://github.com/microsoft/azure-pipelines-agent/pull/5241,https://api.github.com/repos/microsoft/azure-pipelines-agent,Copilot,dassayantan24,12
3136200997,https://github.com/microsoft/azure-pipelines-agent/pull/5242,https://api.github.com/repos/microsoft/azure-pipelines-agent,Copilot,dassayantan24,12
3136399972,https://github.com/microsoft/azure-pipelines-agent/pull/5243,https://api.github.com/repos/microsoft/azure-pipelines-agent,Copilot,dassayantan24,12
3136402010,https://github.com/microsoft/azure-pipelines-agent/pull/5244,https://api.github.com/repos/microsoft/azure-pipelines-agent,Copilot,dassayantan24,12
3075506913,https://github.com/riganti/dotvvm/pull/1934,https://api.github.com/repos/riganti/dotvvm,Copilot,tomasherceg,23
3075736922,https://github.com/microsoft/pxt-arcade/pull/6951,https://api.github.com/repos/microsoft/pxt-arcade,Copilot,riknoll,28
3087893723,https://github.com/dotnet/efcore/pull/36136,https://api.github.com/repos/dotnet/efcore,Copilot,aomader,11
3095007964,https://github.com/dotnet/efcore/pull/36150,https://api.github.com/repos/dotnet/efcore,Copilot,aomader,15
3164609589,https://github.com/microsoft/WSL/pull/13160,https://api.github.com/repos/microsoft/WSL,Copilot,Artoria2e5,0
3143311231,https://github.com/objectionary/eo/pull/4283,https://api.github.com/repos/objectionary/eo,Copilot,maxonfjvipon,12
3227079489,https://github.com/microsoft/vscode-python/pull/25281,https://api.github.com/repos/microsoft/vscode-python,Copilot,rzhao271,65
3213049909,https://github.com/microsoft/vscode-python/pull/25250,https://api.github.com/repos/microsoft/vscode-python,Copilot,rzhao271,59
3132070024,https://github.com/microsoft/vscode-python/pull/25156,https://api.github.com/repos/microsoft/vscode-python,Copilot,rzhao271,31
3132070315,https://github.com/microsoft/vscode-python/pull/25157,https://api.github.com/repos/microsoft/vscode-python,Copilot,rzhao271,31
3132095088,https://github.com/microsoft/vscode-python/pull/25158,https://api.github.com/repos/microsoft/vscode-python,Copilot,rzhao271,31
3132111830,https://github.com/microsoft/vscode-python/pull/25160,https://api.github.com/repos/microsoft/vscode-python,Copilot,rzhao271,31
3220160518,https://github.com/microsoft/vscode-python/pull/25273,https://api.github.com/repos/microsoft/vscode-python,Copilot,rzhao271,61
3090574134,https://github.com/owncast/owncast/pull/4356,https://api.github.com/repos/owncast/owncast,Copilot,github-actions[bot],52
3075266937,https://github.com/microsoft/magentic-ui/pull/54,https://api.github.com/repos/microsoft/magentic-ui,Copilot,gagb,5
3210633319,https://github.com/microsoft/magentic-ui/pull/252,https://api.github.com/repos/microsoft/magentic-ui,Copilot,husseinmozannar,16
3077713278,https://github.com/microsoft/generative-ai-with-javascript/pull/120,https://api.github.com/repos/microsoft/generative-ai-with-javascript,Copilot,codewithdhruba01,4
3077784832,https://github.com/microsoft/generative-ai-with-javascript/pull/122,https://api.github.com/repos/microsoft/generative-ai-with-javascript,Copilot,codewithdhruba01,4
3077928457,https://github.com/microsoft/generative-ai-with-javascript/pull/124,https://api.github.com/repos/microsoft/generative-ai-with-javascript,Copilot,codewithdhruba01,4
3080789598,https://github.com/microsoft/generative-ai-with-javascript/pull/126,https://api.github.com/repos/microsoft/generative-ai-with-javascript,Copilot,codewithdhruba01,3
3078019645,https://github.com/microsoft/roosterjs/pull/3042,https://api.github.com/repos/microsoft/roosterjs,Copilot,juliaroldi,39
3248668849,https://github.com/go-vikunja/vikunja/pull/1154,https://api.github.com/repos/go-vikunja/vikunja,Copilot,renovate[bot],23
3263180193,https://github.com/go-vikunja/vikunja/pull/1177,https://api.github.com/repos/go-vikunja/vikunja,Copilot,renovate[bot],27
3134579800,https://github.com/go-vikunja/vikunja/pull/912,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,4
3134578112,https://github.com/go-vikunja/vikunja/pull/911,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,4
3173359831,https://github.com/go-vikunja/vikunja/pull/1015,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],0
3180473072,https://github.com/go-vikunja/vikunja/pull/1034,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],1
3153329207,https://github.com/go-vikunja/vikunja/pull/973,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,1
3134482941,https://github.com/go-vikunja/vikunja/pull/909,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,4
3150646710,https://github.com/go-vikunja/vikunja/pull/963,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,2
3267108907,https://github.com/go-vikunja/vikunja/pull/1183,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],29
3139892660,https://github.com/go-vikunja/vikunja/pull/932,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,5
3231858876,https://github.com/go-vikunja/vikunja/pull/1124,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],17
3171257558,https://github.com/go-vikunja/vikunja/pull/1003,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],1
3139920004,https://github.com/go-vikunja/vikunja/pull/933,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,5
3273205847,https://github.com/go-vikunja/vikunja/pull/1192,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],31
3175136783,https://github.com/go-vikunja/vikunja/pull/1021,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],0
3117937316,https://github.com/go-vikunja/vikunja/pull/866,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,2
3166194534,https://github.com/go-vikunja/vikunja/pull/992,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],2
3175809788,https://github.com/go-vikunja/vikunja/pull/1024,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,kolaente,0
3142623985,https://github.com/go-vikunja/vikunja/pull/938,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,5
3196985344,https://github.com/go-vikunja/vikunja/pull/1073,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],4
3225571676,https://github.com/go-vikunja/vikunja/pull/1114,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],14
3171013052,https://github.com/go-vikunja/vikunja/pull/999,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],1
3171062318,https://github.com/go-vikunja/vikunja/pull/1000,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],1
3182547177,https://github.com/go-vikunja/vikunja/pull/1041,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],0
